time,index,action,floors_before,floors_after,landuse_before,landuse_after,condition_before,condition_after,added_floors,demo_flag
4,37,NoChange,7,7,1,1,0.8638589762193238,0.8558691210257802,0,
5,37,NoChange,7,7,1,1,0.8558691210257802,0.8518584426306615,0,
6,37,AddFloors,7,8,1,1,0.8518584426306615,0.8398198772822836,1,
7,37,NoChange,8,8,1,1,0.8398198772822836,0.8327312731962715,0,
8,37,NoChange,8,8,1,1,0.8327312731962715,0.8340498344345902,0,
9,37,NoChange,8,8,1,1,0.8340498344345902,0.8274495074159522,0,
10,37,AddFloors,8,9,1,1,0.8274495074159522,0.8136466111013264,1,
1,38,NoChange,6,6,1,1,1.0,0.9928623544025702,0,
2,38,NoChange,6,6,1,1,0.9928623544025702,0.987941901190841,0,
3,38,NoChange,6,6,1,1,0.987941901190841,0.9781298498199384,0,
4,38,NoChange,6,6,1,1,0.9781298498199384,0.9861540382919161,0,
5,38,NoChange,6,6,1,1,0.9861540382919161,0.9793135507333518,0,
6,38,NoChange,6,6,1,1,0.9793135507333518,0.9762248632222135,0,
7,38,NoChange,6,6,1,1,0.9762248632222135,0.9790036372694138,0,
8,38,NoChange,6,6,1,1,0.9790036372694138,0.9740056017575678,0,
9,38,NoChange,6,6,1,1,0.9740056017575678,0.9679899417397456,0,
10,38,NoChange,6,6,1,1,0.9679899417397456,0.9676541029609299,0,
1,39,NoChange,2,2,1,1,0.8,0.8014384538470148,0,
2,39,NoChange,2,2,1,1,0.8014384538470148,0.8112922947195528,0,
3,39,NoChange,2,2,1,1,0.8112922947195528,0.8208511844110901,0,
4,39,NoChange,2,2,1,1,0.8208511844110901,0.8163407920146546,0,
5,39,NoChange,2,2,1,1,0.8163407920146546,0.8200567818693348,0,
6,39,NoChange,2,2,1,1,0.8200567818693348,0.8110376668848548,0,
7,39,NoChange,2,2,1,1,0.8110376668848548,0.8109722126153321,0,
8,39,NoChange,2,2,1,1,0.8109722126153321,0.806696095644516,0,
9,39,NoChange,2,2,1,1,0.806696095644516,0.8088373956078013,0,
10,39,NoChange,2,2,1,1,0.8088373956078013,0.8115697531679191,0,
1,40,NoChange,2,2,1,1,0.8,0.8035552891724672,0,
2,40,NoChange,2,2,1,1,0.8035552891724672,0.8067389199788023,0,
3,40,NoChange,2,2,1,1,0.8067389199788023,0.8093038820525403,0,
4,40,NoChange,2,2,1,1,0.8093038820525403,0.8122306942303508,0,
5,40,NoChange,2,2,1,1,0.8122306942303508,0.811047158033607,0,
6,40,NoChange,2,2,1,1,0.811047158033607,0.8156943533923918,0,
7,40,AddFloors,2,3,1,1,0.8156943533923918,0.798961544649532,1,
8,40,NoChange,3,3,1,1,0.798961544649532,0.804691800870142,0,
9,40,NoChange,3,3,1,1,0.804691800870142,0.8020089514824446,0,
10,40,NoChange,3,3,1,1,0.8020089514824446,0.7974594984966918,0,
1,41,AddFloors,2,3,1,1,0.8,0.7896738407616681,1,
2,41,NoChange,3,3,1,1,0.7896738407616681,0.7957584915337583,0,
3,41,NoChange,3,3,1,1,0.7957584915337583,0.7872644787518934,0,
4,41,NoChange,3,3,1,1,0.7872644787518934,0.7817767726658749,0,
5,41,NoChange,3,3,1,1,0.7817767726658749,0.7852648972718795,0,
6,41,NoChange,3,3,1,1,0.7852648972718795,0.7921797869062187,0,
7,41,NoChange,3,3,1,1,0.7921797869062187,0.7839858444175903,0,
8,41,NoChange,3,3,1,1,0.7839858444175903,0.7792750159846388,0,
9,41,AddFloors,3,4,1,1,0.7792750159846388,0.7660032998033763,1,
10,41,NoChange,4,4,1,1,0.7660032998033763,0.7724516458279118,0,
1,42,NoChange,2,2,1,1,0.8,0.7921669220439846,0,
2,42,NoChange,2,2,1,1,0.7921669220439846,0.7826674150369143,0,
3,42,NoChange,2,2,1,1,0.7826674150369143,0.7838955626819119,0,
4,42,NoChange,2,2,1,1,0.7838955626819119,0.7783229066833917,0,
5,42,AddFloors,2,3,1,1,0.7783229066833917,0.7674167830676706,1,
6,42,NoChange,3,3,1,1,0.7674167830676706,0.760212323317815,0,
7,42,NoChange,3,3,1,1,0.760212323317815,0.756299615004935,0,
8,42,NoChange,3,3,1,1,0.756299615004935,0.7482434549773714,0,
9,42,NoChange,3,3,1,1,0.7482434549773714,0.7409567359514981,0,
10,42,NoChange,3,3,1,1,0.7409567359514981,0.7443664603285015,0,
1,43,NoChange,2,2,1,1,0.8,0.8089194817155887,0,
2,43,NoChange,2,2,1,1,0.8089194817155887,0.813764862010895,0,
3,43,AddFloors,2,3,1,1,0.813764862010895,0.8003140809858297,1,
4,43,NoChange,3,3,1,1,0.8003140809858297,0.8090951423001028,0,
5,43,NoChange,3,3,1,1,0.8090951423001028,0.8129007555750541,0,
6,43,NoChange,3,3,1,1,0.8129007555750541,0.8117946727706358,0,
7,43,NoChange,3,3,1,1,0.8117946727706358,0.8090483935457862,0,
8,43,NoChange,3,3,1,1,0.8090483935457862,0.8063950927157297,0,
9,43,NoChange,3,3,1,1,0.8063950927157297,0.8092916289108103,0,
10,43,AddFloors,3,4,1,1,0.8092916289108103,0.791189714532421,1,
1,44,NoChange,2,2,1,1,0.8,0.8032553747612396,0,
2,44,NoChange,2,2,1,1,0.8032553747612396,0.8051982939516306,0,
3,44,AddFloors,2,3,1,1,0.8051982939516306,0.7876339829232708,1,
4,44,AddFloors,3,5,1,1,0.7876339829232708,0.7497055566267373,2,
5,44,NoChange,5,5,1,1,0.7497055566267373,0.7462767476953819,0,
6,44,AddFloors,5,7,1,1,0.7462767476953819,0.706305103210182,2,
7,44,AddFloors,7,8,1,1,0.706305103210182,0.6917072577788135,1,
8,44,AddFloors,8,9,1,1,0.6917072577788135,0.6730252900744325,1,
9,44,NoChange,9,9,1,1,0.6730252900744325,0.6748023485154413,0,
10,44,AddFloors,9,10,1,1,0.6748023485154413,0.655326338694053,1,
1,45,NoChange,2,2,1,1,0.8,0.80491330550068,0,
2,45,NoChange,2,2,1,1,0.80491330550068,0.8104736462869641,0,
3,45,NoChange,2,2,1,1,0.8104736462869641,0.802654726487041,0,
4,45,NoChange,2,2,1,1,0.802654726487041,0.811563039346443,0,
5,45,AddFloors,2,4,1,1,0.811563039346443,0.7767775514935739,2,
6,45,NoChange,4,4,1,1,0.7767775514935739,0.767994059643464,0,
7,45,NoChange,4,4,1,1,0.767994059643464,0.7660264047337152,0,
8,45,NoChange,4,4,1,1,0.7660264047337152,0.7658317818165997,0,
9,45,NoChange,4,4,1,1,0.7658317818165997,0.7573015961319287,0,
10,45,AddFloors,4,6,1,1,0.7573015961319287,0.7187849343885323,2,
1,46,NoChange,4,4,1,1,1.0,1.0,0,
2,46,NoChange,4,4,1,1,1.0,1.0,0,
3,46,NoChange,4,4,1,1,1.0,1.0,0,
4,46,NoChange,4,4,1,1,1.0,1.0,0,
5,46,AddFloors,4,6,1,1,1.0,0.966509166648813,2,
6,46,NoChange,6,6,1,1,0.966509166648813,0.960809627975363,0,
7,46,NoChange,6,6,1,1,0.960809627975363,0.9553794994626547,0,
8,46,NoChange,6,6,1,1,0.9553794994626547,0.9544494775208036,0,
9,46,NoChange,6,6,1,1,0.9544494775208036,0.9463511943063162,0,
10,46,NoChange,6,6,1,1,0.9463511943063162,0.9496533515675224,0,
1,47,NoChange,2,2,1,1,0.8,0.7930527784953745,0,
2,47,NoChange,2,2,1,1,0.7930527784953745,0.7843954446581074,0,
3,47,NoChange,2,2,1,1,0.7843954446581074,0.776260046692181,0,
4,47,AddFloors,2,4,1,1,0.776260046692181,0.73998651528594,2,
5,47,NoChange,4,4,1,1,0.73998651528594,0.7412201829173345,0,
6,47,NoChange,4,4,1,1,0.7412201829173345,0.7394363555757777,0,
7,47,NoChange,4,4,1,1,0.7394363555757777,0.7482589529528223,0,
8,47,NoChange,4,4,1,1,0.7482589529528223,0.7565758263722652,0,
9,47,AddFloors,4,5,1,1,0.7565758263722652,0.7425799272845119,1,
10,47,NoChange,5,5,1,1,0.7425799272845119,0.7368347033979521,0,
1,48,NoChange,2,2,1,1,0.8,0.7944848973821513,0,
2,48,AddFloors,2,4,1,1,0.7944848973821513,0.7581605078883048,2,
3,48,NoChange,4,4,1,1,0.7581605078883048,0.7643049353113517,0,
4,48,NoChange,4,4,1,1,0.7643049353113517,0.7737958673538659,0,
5,48,NoChange,4,4,1,1,0.7737958673538659,0.7760673329645752,0,
6,48,NoChange,4,4,1,1,0.7760673329645752,0.7665924095936468,0,
7,48,NoChange,4,4,1,1,0.7665924095936468,0.7731816253928401,0,
8,48,NoChange,4,4,1,1,0.7731816253928401,0.7667899468320571,0,
9,48,NoChange,4,4,1,1,0.7667899468320571,0.7629696406086554,0,
10,48,NoChange,4,4,1,1,0.7629696406086554,0.7530917563967285,0,
1,49,NoChange,1,1,1,1,0.8,0.8013264218952276,0,
2,49,NoChange,1,1,1,1,0.8013264218952276,0.794163914978253,0,
3,49,NoChange,1,1,1,1,0.794163914978253,0.7847770569458711,0,
4,49,NoChange,1,1,1,1,0.7847770569458711,0.7790797145465413,0,
5,49,NoChange,1,1,1,1,0.7790797145465413,0.775897634181928,0,
6,49,NoChange,1,1,1,1,0.775897634181928,0.7803295535367815,0,
7,49,NoChange,1,1,1,1,0.7803295535367815,0.7816814246690694,0,
8,49,AddFloors,1,2,1,1,0.7816814246690694,0.7632372237031143,1,
9,49,AddFloors,2,3,1,1,0.7632372237031143,0.7459582521385765,1,
10,49,NoChange,3,3,1,1,0.7459582521385765,0.7447991358725321,0,
1,50,NoChange,5,5,1,1,0.9,0.9050988628733674,0,
2,50,AddFloors,5,6,1,1,0.9050988628733674,0.8862077605953766,1,
3,50,NoChange,6,6,1,1,0.8862077605953766,0.8867464427383396,0,
4,50,NoChange,6,6,1,1,0.8867464427383396,0.8811568114483901,0,
5,50,NoChange,6,6,1,1,0.8811568114483901,0.8722524506187517,0,
6,50,NoChange,6,6,1,1,0.8722524506187517,0.8811589323632846,0,
7,50,NoChange,6,6,1,1,0.8811589323632846,0.8864421502785095,0,
8,50,NoChange,6,6,1,1,0.8864421502785095,0.8788418371526204,0,
9,50,NoChange,6,6,1,1,0.8788418371526204,0.8774549373796925,0,
10,50,AddFloors,6,8,1,1,0.8774549373796925,0.8444916500135191,2,
1,51,NoChange,2,2,1,1,0.8,0.8061240037313353,0,
2,51,AddFloors,2,4,1,1,0.8061240037313353,0.7665470263469631,2,
3,51,NoChange,4,4,1,1,0.7665470263469631,0.7680622095616998,0,
4,51,NoChange,4,4,1,1,0.7680622095616998,0.7722521887930784,0,
5,51,NoChange,4,4,1,1,0.7722521887930784,0.7645556562463544,0,
6,51,AddFloors,4,5,1,1,0.7645556562463544,0.746274388052135,1,
7,51,NoChange,5,5,1,1,0.746274388052135,0.7500665888737388,0,
8,51,NoChange,5,5,1,1,0.7500665888737388,0.7488008244651033,0,
9,51,AddFloors,5,6,1,1,0.7488008244651033,0.7346895373481325,1,
10,51,NoChange,6,6,1,1,0.7346895373481325,0.7308950285848497,0,
1,52,NoChange,2,2,1,1,0.8,0.7966613724498627,0,
2,52,NoChange,2,2,1,1,0.7966613724498627,0.7968710381407057,0,
3,52,AddFloors,2,4,1,1,0.7968710381407057,0.7588100752033746,2,
4,52,NoChange,4,4,1,1,0.7588100752033746,0.7679745421833176,0,
5,52,NoChange,4,4,1,1,0.7679745421833176,0.7609283389032664,0,
6,52,AddFloors,4,5,1,1,0.7609283389032664,0.7429010569315062,1,
7,52,NoChange,5,5,1,1,0.7429010569315062,0.746011237141881,0,
8,52,NoChange,5,5,1,1,0.746011237141881,0.7514681989268323,0,
9,52,NoChange,5,5,1,1,0.7514681989268323,0.756557115431772,0,
10,52,NoChange,5,5,1,1,0.756557115431772,0.7555352205716732,0,
1,53,NoChange,2,2,1,1,0.8,0.801289835668056,0,
2,53,NoChange,2,2,1,1,0.801289835668056,0.8037802712568939,0,
3,53,NoChange,2,2,1,1,0.8037802712568939,0.8063246193948893,0,
4,53,AddFloors,2,3,1,1,0.8063246193948893,0.791013830230153,1,
5,53,NoChange,3,3,1,1,0.791013830230153,0.7928422253667735,0,
6,53,NoChange,3,3,1,1,0.7928422253667735,0.7843260384902393,0,
7,53,NoChange,3,3,1,1,0.7843260384902393,0.7750781834016611,0,
8,53,NoChange,3,3,1,1,0.7750781834016611,0.7708197240536875,0,
9,53,NoChange,3,3,1,1,0.7708197240536875,0.7803670947043505,0,
10,53,AddFloors,3,5,1,1,0.7803670947043505,0.74543777287769,2,
1,54,NoChange,2,2,1,1,0.8,0.8058363559453072,0,
2,54,NoChange,2,2,1,1,0.8058363559453072,0.8048310300183253,0,
3,54,NoChange,2,2,1,1,0.8048310300183253,0.8078677791112976,0,
4,54,NoChange,2,2,1,1,0.8078677791112976,0.807380359670159,0,
5,54,AddFloors,2,3,1,1,0.807380359670159,0.7918855907603098,1,
6,54,NoChange,3,3,1,1,0.7918855907603098,0.8015333023821778,0,
7,54,AddFloors,3,5,1,1,0.8015333023821778,0.7632588914965414,2,
8,54,NoChange,5,5,1,1,0.7632588914965414,0.7620473273317938,0,
9,54,NoChange,5,5,1,1,0.7620473273317938,0.7552222514914246,0,
10,54,NoChange,5,5,1,1,0.7552222514914246,0.750880123063713,0,
1,55,NoChange,4,4,1,1,0.8,0.7967673429368284,0,
2,55,NoChange,4,4,1,1,0.7967673429368284,0.8025518815681016,0,
3,55,NoChange,4,4,1,1,0.8025518815681016,0.7938701186536959,0,
4,55,AddFloors,4,6,1,1,0.7938701186536959,0.7577357607009333,2,
5,55,NoChange,6,6,1,1,0.7577357607009333,0.7670239612740115,0,
6,55,NoChange,6,6,1,1,0.7670239612740115,0.7600314278187235,0,
7,55,AddFloors,6,8,1,1,0.7600314278187235,0.7214457116245666,2,
8,55,NoChange,8,8,1,1,0.7214457116245666,0.7254153108808042,0,
9,55,NoChange,8,8,1,1,0.7254153108808042,0.7273161354438358,0,
10,55,NoChange,8,8,1,1,0.7273161354438358,0.723507773192155,0,
1,56,NoChange,2,2,1,1,0.8,0.8058332391572709,0,
2,56,NoChange,2,2,1,1,0.8058332391572709,0.8092355671571654,0,
3,56,NoChange,2,2,1,1,0.8092355671571654,0.814011060599755,0,
4,56,NoChange,2,2,1,1,0.814011060599755,0.8145389273944386,0,
5,56,NoChange,2,2,1,1,0.8145389273944386,0.8130070547208806,0,
6,56,NoChange,2,2,1,1,0.8130070547208806,0.8102590081005215,0,
7,56,NoChange,2,2,1,1,0.8102590081005215,0.8045428613246995,0,
8,56,NoChange,2,2,1,1,0.8045428613246995,0.8042682797421541,0,
9,56,NoChange,2,2,1,1,0.8042682797421541,0.7970195868056956,0,
10,56,AddFloors,2,3,1,1,0.7970195868056956,0.7820964839329421,1,
1,57,NoChange,4,4,1,1,0.9,0.9005306325909119,0,
2,57,NoChange,4,4,1,1,0.9005306325909119,0.9080584880417668,0,
3,57,NoChange,4,4,1,1,0.9080584880417668,0.9100034168631994,0,
4,57,NoChange,4,4,1,1,0.9100034168631994,0.9036203362065733,0,
5,57,NoChange,4,4,1,1,0.9036203362065733,0.9061151458056516,0,
6,57,NoChange,4,4,1,1,0.9061151458056516,0.91053880576176,0,
7,57,AddFloors,4,5,1,1,0.91053880576176,0.8973024349836454,1,
8,57,NoChange,5,5,1,1,0.8973024349836454,0.8930009936349126,0,
9,57,NoChange,5,5,1,1,0.8930009936349126,0.8919795528955794,0,
10,57,NoChange,5,5,1,1,0.8919795528955794,0.8881689108268351,0,
1,58,NoChange,4,4,1,1,1.0,0.999380312100645,0,
2,58,NoChange,4,4,1,1,0.999380312100645,0.9967371312651457,0,
3,58,NoChange,4,4,1,1,0.9967371312651457,1.0,0,
4,58,NoChange,4,4,1,1,1.0,0.9956354346540756,0,
5,58,NoChange,4,4,1,1,0.9956354346540756,0.9961846304233052,0,
6,58,NoChange,4,4,1,1,0.9961846304233052,1.0,0,
7,58,NoChange,4,4,1,1,1.0,0.9927679706920687,0,
8,58,NoChange,4,4,1,1,0.9927679706920687,0.9955915514161576,0,
9,58,NoChange,4,4,1,1,0.9955915514161576,0.9966823663246462,0,
10,58,AddFloors,4,6,1,1,0.9966823663246462,0.965194026805494,2,
1,59,NoChange,2,2,1,1,0.8,0.7954558259918272,0,
2,59,NoChange,2,2,1,1,0.7954558259918272,0.7884027991116592,0,
3,59,NoChange,2,2,1,1,0.7884027991116592,0.7973310643718945,0,
4,59,NoChange,2,2,1,1,0.7973310643718945,0.7963536241763087,0,
5,59,NoChange,2,2,1,1,0.7963536241763087,0.7868870279923675,0,
6,59,AddFloors,2,4,1,1,0.7868870279923675,0.7506266428691577,2,
7,59,AddFloors,4,5,1,1,0.7506266428691577,0.7309085183244391,1,
8,59,NoChange,5,5,1,1,0.7309085183244391,0.7339077320103228,0,
9,59,NoChange,5,5,1,1,0.7339077320103228,0.7266597237648402,0,
10,59,NoChange,5,5,1,1,0.7266597237648402,0.7332549554278966,0,
1,60,NoChange,2,2,1,1,0.8,0.7927758538363637,0,
2,60,NoChange,2,2,1,1,0.7927758538363637,0.7917478833160086,0,
3,60,AddFloors,2,3,1,1,0.7917478833160086,0.7719379221651184,1,
4,60,AddFloors,3,5,1,1,0.7719379221651184,0.7380267231562788,2,
5,60,NoChange,5,5,1,1,0.7380267231562788,0.7327795276890975,0,
6,60,AddFloors,5,6,1,1,0.7327795276890975,0.7169777831266319,1,
7,60,NoChange,6,6,1,1,0.7169777831266319,0.7091949410324322,0,
8,60,NoChange,6,6,1,1,0.7091949410324322,0.7111297218888112,0,
9,60,AddFloors,6,8,1,1,0.7111297218888112,0.6768801964641175,2,
10,60,NoChange,8,8,1,1,0.6768801964641175,0.6669114831827855,0,
1,61,NoChange,2,2,1,1,0.8,0.8014132743204486,0,
2,61,NoChange,2,2,1,1,0.8014132743204486,0.8047775723788413,0,
3,61,NoChange,2,2,1,1,0.8047775723788413,0.8019896475329787,0,
4,61,NoChange,2,2,1,1,0.8019896475329787,0.8028712867315394,0,
5,61,NoChange,2,2,1,1,0.8028712867315394,0.8030237385081261,0,
6,61,AddFloors,2,3,1,1,0.8030237385081261,0.7834590827597939,1,
7,61,NoChange,3,3,1,1,0.7834590827597939,0.7884054145910468,0,
8,61,NoChange,3,3,1,1,0.7884054145910468,0.7797566057458848,0,
9,61,NoChange,3,3,1,1,0.7797566057458848,0.7828986937461014,0,
10,61,AddFloors,3,5,1,1,0.7828986937461014,0.7502505635942245,2,
1,62,AddFloors,5,7,1,1,1.0,0.963385472581797,2,
2,62,NoChange,7,7,1,1,0.963385472581797,0.9670791239099766,0,
3,62,NoChange,7,7,1,1,0.9670791239099766,0.9666497473423351,0,
4,62,NoChange,7,7,1,1,0.9666497473423351,0.9593467989662607,0,
5,62,NoChange,7,7,1,1,0.9593467989662607,0.9682189019805033,0,
6,62,AddFloors,7,8,1,1,0.9682189019805033,0.9486569647370945,1,
7,62,NoChange,8,8,1,1,0.9486569647370945,0.9489646365221844,0,
8,62,NoChange,8,8,1,1,0.9489646365221844,0.9498252504752681,0,
9,62,NoChange,8,8,1,1,0.9498252504752681,0.9548910688516454,0,
10,62,NoChange,8,8,1,1,0.9548910688516454,0.9520305523723527,0,
1,63,NoChange,2,2,1,1,0.8,0.8073159655415612,0,
2,63,NoChange,2,2,1,1,0.8073159655415612,0.7998054657064488,0,
3,63,NoChange,2,2,1,1,0.7998054657064488,0.8075951960466945,0,
4,63,NoChange,2,2,1,1,0.8075951960466945,0.8154879459457955,0,
5,63,NoChange,2,2,1,1,0.8154879459457955,0.8249624176321018,0,
6,63,NoChange,2,2,1,1,0.8249624176321018,0.8249128854819743,0,
7,63,NoChange,2,2,1,1,0.8249128854819743,0.8252984025526732,0,
8,63,NoChange,2,2,1,1,0.8252984025526732,0.8298400290395259,0,
9,63,AddFloors,2,4,1,1,0.8298400290395259,0.7997910106879667,2,
10,63,AddFloors,4,5,1,1,0.7997910106879667,0.786400202902548,1,
1,64,NoChange,4,4,1,1,1.0,0.998522321457661,0,
2,64,NoChange,4,4,1,1,0.998522321457661,0.9955532611331008,0,
3,64,AddFloors,4,5,1,1,0.9955532611331008,0.9817017759550885,1,
4,64,NoChange,5,5,1,1,0.9817017759550885,0.9875313325316838,0,
5,64,AddFloors,5,7,1,1,0.9875313325316838,0.9539064579105168,2,
6,64,NoChange,7,7,1,1,0.9539064579105168,0.9574946700668105,0,
7,64,NoChange,7,7,1,1,0.9574946700668105,0.9503502594340616,0,
8,64,NoChange,7,7,1,1,0.9503502594340616,0.9559764988289309,0,
9,64,AddFloors,7,8,1,1,0.9559764988289309,0.9383364526331344,1,
10,64,NoChange,8,8,1,1,0.9383364526331344,0.9473257948707328,0,
1,65,AddFloors,2,3,1,1,0.8,0.786790620569134,1,
2,65,NoChange,3,3,1,1,0.786790620569134,0.7920523100051056,0,
3,65,NoChange,3,3,1,1,0.7920523100051056,0.7926415076358314,0,
4,65,NoChange,3,3,1,1,0.7926415076358314,0.7956327223699521,0,
5,65,NoChange,3,3,1,1,0.7956327223699521,0.7879016946216525,0,
6,65,NoChange,3,3,1,1,0.7879016946216525,0.7878825738267818,0,
7,65,NoChange,3,3,1,1,0.7878825738267818,0.7891160280419748,0,
8,65,NoChange,3,3,1,1,0.7891160280419748,0.7843218234647729,0,
9,65,NoChange,3,3,1,1,0.7843218234647729,0.7942491257078681,0,
10,65,NoChange,3,3,1,1,0.7942491257078681,0.8025787038987058,0,
1,66,NoChange,3,3,1,1,0.8,0.7924527484380794,0,
2,66,NoChange,3,3,1,1,0.7924527484380794,0.7914936021429874,0,
3,66,NoChange,3,3,1,1,0.7914936021429874,0.7903958259978364,0,
4,66,AddFloors,3,5,1,1,0.7903958259978364,0.760071438361467,2,
5,66,NoChange,5,5,1,1,0.760071438361467,0.7642622480978587,0,
6,66,NoChange,5,5,1,1,0.7642622480978587,0.7600694937534149,0,
7,66,NoChange,5,5,1,1,0.7600694937534149,0.7532195987398157,0,
8,66,NoChange,5,5,1,1,0.7532195987398157,0.7572239838591496,0,
9,66,NoChange,5,5,1,1,0.7572239838591496,0.7544538275216434,0,
10,66,NoChange,5,5,1,1,0.7544538275216434,0.7641564784562472,0,
1,67,NoChange,1,1,1,1,0.8,0.7947347236857375,0,
2,67,NoChange,1,1,1,1,0.7947347236857375,0.7919526541746251,0,
3,67,NoChange,1,1,1,1,0.7919526541746251,0.7913007709604586,0,
4,67,NoChange,1,1,1,1,0.7913007709604586,0.783896195554734,0,
5,67,NoChange,1,1,1,1,0.783896195554734,0.7752111576600813,0,
6,67,NoChange,1,1,1,1,0.7752111576600813,0.7795498296302803,0,
7,67,NoChange,1,1,1,1,0.7795498296302803,0.7777657320435837,0,
8,67,NoChange,1,1,1,1,0.7777657320435837,0.7792637422131122,0,
9,67,AddFloors,1,2,1,1,0.7792637422131122,0.765687128106976,1,
10,67,NoChange,2,2,1,1,0.765687128106976,0.76257742372103,0,
1,68,NoChange,4,4,1,1,0.9,0.9056052585767662,0,
2,68,NoChange,4,4,1,1,0.9056052585767662,0.899244521307809,0,
3,68,NoChange,4,4,1,1,0.899244521307809,0.8978968870374484,0,
4,68,NoChange,4,4,1,1,0.8978968870374484,0.889005144037804,0,
5,68,AddFloors,4,5,1,1,0.889005144037804,0.8720463894658786,1,
6,68,NoChange,5,5,1,1,0.8720463894658786,0.8809960522020716,0,
7,68,NoChange,5,5,1,1,0.8809960522020716,0.8766770184073606,0,
8,68,AddFloors,5,6,1,1,0.8766770184073606,0.863027589321238,1,
9,68,AddFloors,6,7,1,1,0.863027589321238,0.84917187210432,1,
10,68,NoChange,7,7,1,1,0.84917187210432,0.850784802127125,0,
1,69,NoChange,5,5,1,1,1.0,1.0,0,
2,69,NoChange,5,5,1,1,1.0,0.996752391732116,0,
3,69,NoChange,5,5,1,1,0.996752391732116,0.9875762778025517,0,
4,69,NoChange,5,5,1,1,0.9875762778025517,0.9792007349004191,0,
5,69,NoChange,5,5,1,1,0.9792007349004191,0.9846211822763085,0,
6,69,NoChange,5,5,1,1,0.9846211822763085,0.9788373498703478,0,
7,69,NoChange,5,5,1,1,0.9788373498703478,0.9811995183968469,0,
8,69,AddFloors,5,7,1,1,0.9811995183968469,0.9466552932323196,2,
9,69,NoChange,7,7,1,1,0.9466552932323196,0.9415528514452984,0,
10,69,NoChange,7,7,1,1,0.9415528514452984,0.9396747019801897,0,
1,70,NoChange,6,6,1,1,1.0,1.0,0,
2,70,NoChange,6,6,1,1,1.0,0.9983124349242823,0,
3,70,NoChange,6,6,1,1,0.9983124349242823,0.9951162862913179,0,
4,70,NoChange,6,6,1,1,0.9951162862913179,1.0,0,
5,70,NoChange,6,6,1,1,1.0,1.0,0,
6,70,NoChange,6,6,1,1,1.0,0.9979743321434805,0,
7,70,NoChange,6,6,1,1,0.9979743321434805,0.9982739348251249,0,
8,70,AddFloors,6,7,1,1,0.9982739348251249,0.9829386604955312,1,
9,70,NoChange,7,7,1,1,0.9829386604955312,0.9748748935467427,0,
10,70,NoChange,7,7,1,1,0.9748748935467427,0.9725578902167749,0,
1,71,NoChange,6,6,1,1,1.0,0.9949654056076237,0,
2,71,NoChange,6,6,1,1,0.9949654056076237,0.988159398850227,0,
3,71,NoChange,6,6,1,1,0.988159398850227,0.9897131396080989,0,
4,71,NoChange,6,6,1,1,0.9897131396080989,0.9949755671108715,0,
5,71,NoChange,6,6,1,1,0.9949755671108715,0.9952700638955012,0,
6,71,NoChange,6,6,1,1,0.9952700638955012,0.9914408735365898,0,
7,71,AddFloors,6,7,1,1,0.9914408735365898,0.9764953181668276,1,
8,71,NoChange,7,7,1,1,0.9764953181668276,0.9735532199439546,0,
9,71,AddFloors,7,8,1,1,0.9735532199439546,0.9595284076540564,1,
10,71,NoChange,8,8,1,1,0.9595284076540564,0.9552433752828768,0,
1,72,AddFloors,2,3,1,1,0.8,0.7843092776934755,1,
2,72,NoChange,3,3,1,1,0.7843092776934755,0.7895864129767153,0,
3,72,NoChange,3,3,1,1,0.7895864129767153,0.7875980453970104,0,
4,72,NoChange,3,3,1,1,0.7875980453970104,0.7814911514347648,0,
5,72,NoChange,3,3,1,1,0.7814911514347648,0.7729617864296217,0,
6,72,NoChange,3,3,1,1,0.7729617864296217,0.7782498687237664,0,
7,72,NoChange,3,3,1,1,0.7782498687237664,0.7880316827361808,0,
8,72,NoChange,3,3,1,1,0.7880316827361808,0.7804079031306527,0,
9,72,NoChange,3,3,1,1,0.7804079031306527,0.7782859773852248,0,
10,72,NoChange,3,3,1,1,0.7782859773852248,0.7750676833842761,0,
1,73,NoChange,4,4,1,1,1.0,1.0,0,
2,73,NoChange,4,4,1,1,1.0,1.0,0,
3,73,NoChange,4,4,1,1,1.0,0.9909060670493415,0,
4,73,NoChange,4,4,1,1,0.9909060670493415,0.9875668811563968,0,
5,73,NoChange,4,4,1,1,0.9875668811563968,0.9867066523420542,0,
6,73,NoChange,4,4,1,1,0.9867066523420542,0.9870167669849993,0,
7,73,NoChange,4,4,1,1,0.9870167669849993,0.9892781294062929,0,
8,73,NoChange,4,4,1,1,0.9892781294062929,0.9990904441575157,0,
9,73,NoChange,4,4,1,1,0.9990904441575157,0.9950751310080821,0,
10,73,NoChange,4,4,1,1,0.9950751310080821,1.0,0,
1,74,NoChange,4,4,1,1,0.9,0.9041747961287088,0,
2,74,NoChange,4,4,1,1,0.9041747961287088,0.9104897727935852,0,
3,74,NoChange,4,4,1,1,0.9104897727935852,0.9139659006430456,0,
